date,buyer_country,supplier_country,buyer,supplier,buyer_address,supplier_address,notify_party,notify_address,manufacturer,origin_country,destination_country,port_of_loading,port_of_discharge,hs_code,product_description,shipping_marks,quantity,quantity_unit,weight_kg,amount_usd,bill_number,container_number,brand
2025-10-31,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG PYTES VIỆT NAM,SHANGHAI PYTES INTERNATIONAL TRADING CO LTD,"Lot G3-1, Road D3, Viet Hoa-Duc Hoa III Industrial Park, Duc Lap Commune, Tay Ninh Province, Vietnam","ROOM 450, NO. 188 YESHENG ROAD, LINGANG NEW AREA, CHINA, (SHANGHAI) PILOT FREE, TRADE ZONE, SHANGHAI, CHINA, CN",,,,China,,,,85076033,"Bộ pin(battery pack)bằng Lithium-ion,có thể sạc lại,hiệu:PYTES,Model: V6040A1-C; 40Ah/60.8V,dùng cho xe đạp điện,NSX: PYTES(SHANDONG)Electronic Co.,LTD.Mới 100%,The battery(battery pack)by Lithium-ion,rechargeable,brand:PYTES,Model: V6040A1-C; 40Ah/60.8 V,for electric bike,NSX: PYTES(SHANDONG)Electronic Co.,LTD.New 100%",,1320.0,Pieces,0.0,251163.198,,,
2025-10-29,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG PYTES VIỆT NAM,SHANGHAI PYTES INTERNATIONAL TRADING CO LTD,"Lot G3-1, Road D3, Viet Hoa-Duc Hoa III Industrial Park, Duc Lap Commune, Tay Ninh Province, Vietnam","ROOM 450, NO. 188 YESHENG ROAD, LINGANG NEW AREA, CHINA, (SHANGHAI) PILOT FREE, TRADE ZONE, SHANGHAI, CHINA, CN",,,,China,,,,85076033,"Bộ pin(battery pack)bằng Lithium-ion,có thể sạc lại,hiệu:PYTES,Model: V6040A1-C; 40Ah/60.8V,dùng cho xe đạp điện,NSX: PYTES(SHANDONG)Electronic Co.,LTD.Mới 100%,The battery(battery pack)by Lithium-ion,rechargeable,brand:PYTES,Model: V6040A1-C; 40Ah/60.8 V,for electric bike,NSX: PYTES(SHANDONG)Electronic Co.,LTD.New 100%",,1380.0,Pieces,0.0,261572.4588,,,
2025-10-29,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG PYTES VIỆT NAM,SHANGHAI PYTES INTERNATIONAL TRADING CO LTD,"Lot G3-1, Road D3, Viet Hoa-Duc Hoa III Industrial Park, Duc Lap Commune, Tay Ninh Province, Vietnam","ROOM 450, NO. 188 YESHENG ROAD, LINGANG NEW AREA, CHINA, (SHANGHAI) PILOT FREE, TRADE ZONE, SHANGHAI, CHINA, CN",,,,China,,,,85076033,"Bộ pin(battery pack)bằng Lithium-ion,có thể sạc lại,hiệu:PYTES,Model: V6040A1-C; 40Ah/60.8V,dùng cho xe đạp điện,NSX: PYTES(SHANDONG)Electronic Co.,LTD.Mới 100%,The battery(battery pack)by Lithium-ion,rechargeable,brand:PYTES,Model: V6040A1-C; 40Ah/60.8 V,for electric bike,NSX: PYTES(SHANDONG)Electronic Co.,LTD.New 100%",,1380.0,Pieces,0.0,261572.445,,,
2025-10-28,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG PYTES VIỆT NAM,SHANGHAI PYTES INTERNATIONAL TRADING CO LTD,"Lot G3-1, Road D3, Viet Hoa-Duc Hoa III Industrial Park, Duc Lap Commune, Tay Ninh Province, Vietnam","ROOM 450, NO. 188 YESHENG ROAD, LINGANG NEW AREA, CHINA, (SHANGHAI) PILOT FREE, TRADE ZONE, SHANGHAI, CHINA, CN",,,,China,,,,85076033,"Bộ pin(battery pack)bằng Lithium-ion,có thể sạc lại,hiệu:PYTES,Model: V6040A1-C; 40Ah/60.8V,dùng cho xe đạp điện,NSX: PYTES(SHANDONG)Electronic Co.,LTD.Mới 100%,The battery(battery pack)by Lithium-ion,rechargeable,brand:PYTES,Model: V6040A1-C; 40Ah/60.8 V,for electric bike,NSX: PYTES(SHANDONG)Electronic Co.,LTD.New 100%",,1380.0,Pieces,0.0,261669.8316,,,
2025-10-27,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG PYTES VIỆT NAM,SHANGHAI PYTES INTERNATIONAL TRADING CO LTD,"Lot G3-1, Road D3, Viet Hoa-Duc Hoa III Industrial Park, Duc Lap Commune, Tay Ninh Province, Vietnam","ROOM 450, NO. 188 YESHENG ROAD, LINGANG NEW AREA, CHINA, (SHANGHAI) PILOT FREE, TRADE ZONE, SHANGHAI, CHINA, CN",,,,China,,,,85076033,"Bộ pin(battery pack)bằng Lithium-ion,có thể sạc lại,hiệu:PYTES,Model: V6040A1-C; 40Ah/60.8V,dùng cho xe đạp điện,NSX: PYTES(SHANDONG)Electronic Co.,LTD.Mới 100%,The battery(battery pack)by Lithium-ion,rechargeable,brand:PYTES,Model: V6040A1-C; 40Ah/60.8 V,for electric bike,NSX: PYTES(SHANDONG)Electronic Co.,LTD.New 100%",,1380.0,Pieces,0.0,262142.3988,,,
2025-10-27,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG PYTES VIỆT NAM,SHANGHAI PYTES INTERNATIONAL TRADING CO LTD,"Lot G3-1, Road D3, Viet Hoa-Duc Hoa III Industrial Park, Duc Lap Commune, Tay Ninh Province, Vietnam","ROOM 450, NO. 188 YESHENG ROAD, LINGANG NEW AREA, CHINA, (SHANGHAI) PILOT FREE, TRADE ZONE, SHANGHAI, CHINA, CN",,,,China,,,,85076033,"Bộ pin(battery pack)bằng Lithium-ion,có thể sạc lại,hiệu:PYTES,Model: V6040A1-C; 40Ah/60.8V,dùng cho xe đạp điện,NSX: PYTES(SHANDONG)Electronic Co.,LTD.Mới 100%,The battery(battery pack)by Lithium-ion,rechargeable,brand:PYTES,Model: V6040A1-C; 40Ah/60.8 V,for electric bike,NSX: PYTES(SHANDONG)Electronic Co.,LTD.New 100%",,1380.0,Pieces,0.0,262142.4126,,,
2025-10-25,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG PYTES VIỆT NAM,SHANGHAI PYTES INTERNATIONAL TRADING CO LTD,"Lot G3-1, Road D3, Viet Hoa-Duc Hoa III Industrial Park, Duc Lap Commune, Tay Ninh Province, Vietnam","ROOM 450, NO. 188 YESHENG ROAD, LINGANG NEW AREA, CHINA, (SHANGHAI) PILOT FREE, TRADE ZONE, SHANGHAI, CHINA, CN",,,,China,,,,85076033,"Bộ pin(battery pack)bằng Lithium-ion,có thể sạc lại,hiệu:PYTES,Model: V6040A1-C; 40Ah/60.8V,dùng cho xe đạp điện,NSX: PYTES(SHANDONG)Electronic Co.,LTD.Mới 100%,The battery(battery pack)by Lithium-ion,rechargeable,brand:PYTES,Model: V6040A1-C; 40Ah/60.8 V,for electric bike,NSX: PYTES(SHANDONG)Electronic Co.,LTD.New 100%",,1380.0,Pieces,0.0,262061.7102,,,
2025-10-24,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG PYTES VIỆT NAM,SHANGHAI PYTES INTERNATIONAL TRADING CO LTD,"Lot G3-1, Road D3, Viet Hoa-Duc Hoa III Industrial Park, Duc Lap Commune, Tay Ninh Province, Vietnam","ROOM 450, NO. 188 YESHENG ROAD, LINGANG NEW AREA, CHINA, (SHANGHAI) PILOT FREE, TRADE ZONE, SHANGHAI, CHINA, CN",,,,China,,,,85076033,"Bộ pin(battery pack)bằng Lithium-ion,có thể sạc lại,hiệu:PYTES,Model: V6040A1-C; 40Ah/60.8V,dùng cho xe đạp điện,NSX: PYTES(SHANDONG)Electronic Co.,LTD.Mới 100%,The battery(battery pack)by Lithium-ion,rechargeable,brand:PYTES,Model: V6040A1-C; 40Ah/60.8 V,for electric bike,NSX: PYTES(SHANDONG)Electronic Co.,LTD.New 100%",,1380.0,Pieces,0.0,263572.7136,,,
2025-10-23,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG PYTES VIỆT NAM,SHANGHAI PYTES INTERNATIONAL TRADING CO LTD,"Lot G3-1, Road D3, Viet Hoa-Duc Hoa III Industrial Park, Duc Lap Commune, Tay Ninh Province, Vietnam","ROOM 450, NO. 188 YESHENG ROAD, LINGANG NEW AREA, CHINA, (SHANGHAI) PILOT FREE, TRADE ZONE, SHANGHAI, CHINA, CN",,,,China,,,,85076033,"Bộ pin(battery pack)bằng Lithium-ion,có thể sạc lại,hiệu:PYTES,Model: V6040A1-C; 40Ah/60.8V,dùng cho xe đạp điện,NSX: PYTES(SHANDONG)Electronic Co.,LTD.Mới 100%,The battery(battery pack)by Lithium-ion,rechargeable,brand:PYTES,Model: V6040A1-C; 40Ah/60.8 V,for electric bike,NSX: PYTES(SHANDONG)Electronic Co.,LTD.New 100%",,1380.0,Pieces,0.0,264130.4958,,,
2025-10-22,越南,中国,CÔNG TY TNHH NĂNG LƯỢNG PYTES VIỆT NAM,SHANGHAI PYTES INTERNATIONAL TRADING CO LTD,"Lot G3-1, Road D3, Viet Hoa-Duc Hoa III Industrial Park, Duc Lap Commune, Tay Ninh Province, Vietnam","ROOM 450, NO. 188 YESHENG ROAD, LINGANG NEW AREA, CHINA, (SHANGHAI) PILOT FREE, TRADE ZONE, SHANGHAI, CHINA, CN",,,,China,,,,85076033,"Bộ pin(battery pack)bằng Lithium-ion,có thể sạc lại,hiệu:PYTES,Model: V6040A1-C; 40Ah/60.8V,dùng cho xe đạp điện,NSX: PYTES(SHANDONG)Electronic Co.,LTD.Mới 100%,The battery(battery pack)by Lithium-ion,rechargeable,brand:PYTES,Model: V6040A1-C; 40Ah/60.8 V,for electric bike,NSX: PYTES(SHANDONG)Electronic Co.,LTD.New 100%",,1320.0,Pieces,0.0,251533.3788,,,
